AggregationMethod,Date,Version,AirportName,PercentOfBaseline,Centroid,City,State,ISO_3166_2,Country,Geography
Daily,2020-04-12,1.0,Edmonton International,51,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-12,1.0,Edmonton International,68,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-15,1.0,Edmonton International,67,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-06-01,1.0,Edmonton International,61,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-08-13,1.0,Edmonton International,78,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-09-24,1.0,Edmonton International,83,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-03-20,1.0,Edmonton International,86,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-04-15,1.0,Edmonton International,36,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-04-17,1.0,Edmonton International,46,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-06-24,1.0,Edmonton International,88,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-07-08,1.0,Edmonton International,91,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-08,1.0,Edmonton International,74,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-22,1.0,Edmonton International,70,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-11-18,1.0,Edmonton International,100,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-06,1.0,Edmonton International,68,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-07-13,1.0,Edmonton International,76,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-09-08,1.0,Edmonton International,77,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-10-05,1.0,Edmonton International,100,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-10-23,1.0,Edmonton International,100,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-11-12,1.0,Edmonton International,69,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-11-14,1.0,Edmonton International,85,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-11-22,1.0,Edmonton International,100,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-03-18,1.0,Edmonton International,75,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-08-16,1.0,Edmonton International,100,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-04-28,1.0,Edmonton International,56,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-07-10,1.0,Edmonton International,91,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-09-18,1.0,Edmonton International,82,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-11-20,1.0,Edmonton International,84,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-05-21,1.0,Edmonton International,37,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
Daily,2020-07-03,1.0,Edmonton International,77,POINT(-113.576260685047 53.308783097969),Leduc County,Alberta,CA-AB,Canada,"POLYGON((-113.568120002747 53.3110445425655, -113.571274280548 53.3110573628914, -113.573355674744 53.3111855659391, -113.576016426086 53.3118137553071, -113.579256534576 53.3130829260288, -113.582003116608 53.3106214696496, -113.581767082214 53.3099035181371, -113.58466386795 53.3095317170729, -113.584170341492 53.3058904596611, -113.568205833435 53.3062110053492, -113.568120002747 53.3110445425655))"
